author,content
krzysztofbosak,"Za chwilę wezmę udział w dyskusji o wydarzeniach tygodnia w programie „Minęła 20:00” u @KZiemiec w @tvp_info, zapraszam!"
krzysztofbosak,Wczoraj w Kielcach odbył się zjazd wojewódzkich struktur @RNSwietokrzyski. Po dwóch latach przewodniczenie oddał @Luk_Wilczynski. Nowym prezesem został @DawidKurowski3. Jako reprezentant zarządu @RuchNarodowy obserwowałem zjazd. Gratulacje dla całego nowego zarządu i powodzenia! https://t.co/drBdbWeyue
krzysztofbosak,Może już czas żeby @MSZ_RP odciął się od Deklaracji Terezińskiej w oficjalnej nocie dyplomatycznej?
krzysztofbosak,"Niemcy to kraj przeorany przez zło. Kolejna wstrząsająca i zupełnie w Polsce nieznana historia, obok wcześniejszych, o państwowych ośrodkach adopcyjnych oddających dzieci pedofilom etc."
krzysztofbosak,"Swoją drogą stwierdzenie „mordowani w Polsce” też jest nieszczęśliwe.

Zgodnie z prawdą byłoby raczej: „mordowani na okupowanej przez Niemców polskiej ziemi” albo „mordowani na terytorium okupowanej Polski wcielonym do III Rzeszy” czy coś w tym stylu."
krzysztofbosak,"Lewica przeciw różnorodności: poseł @AndrzejSzejna twierdzi, że Żydzi mordowani w Polsce „to byli Polacy”. Z życzliwością dla posła załóżmy, że chodziło mu tylko o Żydów z Polski. Nadal nie ma racji. Tylko część z nich uważała się za Polaków. A część nie. Uszanujmy ich tożsamość."
krzysztofbosak,My to wiemy. Wrzućcie ten wpis także na anglojęzyczny profil muzeum @AuschwitzMuseum
krzysztofbosak,No i w czym problem? Bardzo ładna wypowiedź i ciekawa diagnoza. Poczucie wyższości jednego narodu nad drugim to zupełnie co innego niż uzasadniona świadomość własnej indywidualnej kompetencji w jakiejś dziedzinie
krzysztofbosak,"Udało się zebrać wymagane podpisy. W zasadzie chętnych do podpisania było znacznie więcej niż potrzeba. I wielu z nich należy do obozu rządzącego, co pokazuje co myślą o polityce tandemu @MorawieckiM-@a_niedzielski"
krzysztofbosak,Czas eurofrazesów się skończył
krzysztofbosak,No to znamy wreszcie poglądy gospodarcze @szymon_holownia: to socjalizm. Szef jego partii ogłosił właśnie że chcą każdemu płacić pensję minimalną bez obowiązku pracy! Niestety nie podali skąd chcieliby wziąć na to pieniądze. Pewnie wydrukować 😅
krzysztofbosak,Ale orka 😆
krzysztofbosak,Urzędniczka wrocławskiego ratusza próbowała siłowo uszkodzić nagłośnienie emitujące wystąpienia Marty Lempart na pikiecie przeciwko uhonorowaniu Marty Lempart przez wrocławski ratusz
krzysztofbosak,Bardzo dobry gest
krzysztofbosak,"To dobrze obrazuje jak wygląda dbanie o wspólną własność. Teoria jest zawsze piękna, a w praktyce prawie nikt nie zadba o wspólne i do tego nie dołoży tak jak zadba o swoje. W większości przypadków spółdzielnie są zdecydowanie zbyt duże, by działały w nich prawidłowe mechanizmy"
krzysztofbosak,"Dzisiejsza gorąca debata o rocznym sprawozdaniu IPN skończyła się moją polemiką z posłem @ZandbergRAZEM (wygłoszoną w trybie sprostowania do wypowiedzi posła @_mkonieczny, który o mnie wspomniał). Poseł Zandberg zamiast mówić o IPN próbował utożsamić NSZ z faszyzmem. Brak klasy. https://t.co/J8o2FQ6IJW"
krzysztofbosak,"Dla tych co głupio twierdzili, że temat 447 upadł. W godzinę po głosowaniu w Sejmie nad ustawą dotykającą reguł reprywatyzacji mamy oświadczenie ambasady @IsraelinPoland i wpisy polityków z Izraela. Dalej powiecie, że nie ma tematu? Przecież oni tylko czekają na właściwy moment."
krzysztofbosak,Cieszy ten głos przedstawiciela polskiego biznesu
krzysztofbosak,Śmieszy mnie ciągłe redukowanie publicznej aktywności @BartosiakJacek tylko do warsztatu teoretycznego geopolityki i oryginalnego języka. Głównym wyróżnikiem jego diagnoz jest przełamywanie poprawności politycznej i urzędowego atlantycko-unijnego optymizmu
krzysztofbosak,"Druga obserwacja - dot. tv: rozmowy polityków w telewizjach informacyjnych stały się znacznie mniej interesujące niż były kilkanaście lat temu. Odpowiadają za to moim zdaniem obie strony, to znaczy zmienił się sposób prowadzenia i obniżył się poziom polityków zapraszanych do tv"
krzysztofbosak,"Nie śledzę mediów głównego nurtu. Tak się jednak złożyło, że ostatnio słuchałem trochę więcej jednej z wiodących stacji radiowych. Obserwacja: w serwisach informacyjnych w ogóle nie są referowane stanowiska partii politycznych. Są za to wypowiedzi „ekspertów” z eko-lewicowych ngo"
krzysztofbosak,"Wszystkie polityczne porażki środowiska Michnika razem wzięte nie są tak istotne jak ta jedna: przekształcili gazetę w spółkę akcyjną, zbudowali imperium biznesowo-medialne, ale już nieswoje. Teraz tracą także gazetę. Prywatnie zostaną bogaczami, ale społecznie są bankrutami"
krzysztofbosak,"W Sejmie zakończyły się debaty nad wotum nieufności i wnioskiem o odwołanie Terleckiego, Sasina, Kamińskiego i Dworczyka. Większość rządząca zaprezentowała przez ostatnie godziny iście sekciarski spektakl samozadowolenia i racjonalizacji wszystkich swoich nadużyć i wpadek."
krzysztofbosak,"Pominięcie tego gatunku przy odszkodowaniach oczywiście celowe - ten temat był na tt w ostatnich miesiącach. To tak żeby nikt nie miał złudzeń kogo wspiera, jeśli wspiera."
krzysztofbosak,Organizowałem spotkania ze Szczepanem Twardochem zanim to było modne (i zanim się zmienił) https://t.co/uXYCgWZRBM
krzysztofbosak,Brutalna rzeczywistość: nikogo w UE nie interesuje co Polakom mówiono kilkanaście lat temu przed referendum. Traktaty nowelizowano już po nim. Prawo UE jest stale produkowane przy pełnej zgodzie Polski na stworzone mechanizmy. Ponadto traktaty stale są w procesie reinterpretacji
krzysztofbosak,Będzie ciekawie
krzysztofbosak,Kontrowersje wokół Daniela Obajtka powracają do Sejmu. PiS przegrał głosowanie i będzie specjalna informacja ministra @ZiobroPL w sprawie śledztw dotyczących prezesa Orlenu
krzysztofbosak,"Tekst Wyborczej oceniam jako niewiarygodny, swoją drogą. Ale to tylko moja opinia bo do ustaleń służb dostępu nie mam. Niemniej Wyborcza w żaden sposób nie uprawdopodobniła tej hipotezy o sprawstwie z otoczenia ministra i braku cyberataku"
krzysztofbosak,"Nie wiem kto doradza szefowi kancelarii @MorawieckiM, ale to co wysłał to nie jest sprostowanie. Sprostowanie to tekst podpisany przez osobę, której dotyczy artykuł. Siłą rzeczy nie może więc zawierać ono przeprosin, które powinna podpisać redakcja (jeśli uzna za stosowane)."
krzysztofbosak,"Doskonale napisane. Dobrze że taki człowiek istnieje i nie dał się stłamsić przez reguły marketingu politycznego.

Na marginesie: do argumentacji dodać można, że uniwersytet opiera się na nierówności - służy hierarchizacji wiedzy i talentów, dyskryminacji fałszu i szukaniu prawdy"
krzysztofbosak,Aż dziwne że za takie zdjęcia jeszcze nie banują
krzysztofbosak,"Żyjemy w świecie absurdu, do którego zostaliśmy tak skutecznie przyzwyczajeni, że wszelkie odruchy obronne zaczynają być odbierane jako oznaki nieprzystawania społecznego. Pozostaje nam gorzka ironia i próby zachowania godności w indywidualnych dylematach, przed którymi stajemy."
krzysztofbosak,"Podatek od deszczu. Czekam na podatek od ciepła w lato i podatek od zimna w zimę. Nie ma żadnych granic w nakładaniu podatków, więc w sumie dlaczego nie?"
krzysztofbosak,"Kłamcy z rzadu PiS zmuszają nieformalnymi naciskami żołnierzy (i funkcjonariuszy innych służb) do rzekomo nieobowiązkowych szczepień. Stworzyli partię BMW, rząd BMW, a teraz Siły Zbrojne RP chcą kształtować na swój wzór i podobieństwo.

Hańba Wam @mblaszczak i @MorawieckiM!"
krzysztofbosak,"Państwo równolegle @MorawieckiM: w jego korespondencji pojawia się qasi-służbowy adres executionkprm@gmail.com. Execution Comitee to komitet wykonawczy, czyli w korporacjach zazwyczaj poszerzony zarząd. W korespondencji także prywatne maile kierownictwa @MF_GOV_PL i @PIE_NET_PL🤦🏼‍♂️"
krzysztofbosak,Zapraszam Wrocław do słuchania!
krzysztofbosak,"Brniemy coraz głębiej w konsumpcjonizm. Mimo postępu technicznego nie ma nawet pozoru debaty nad optymalizacją wykorzystania dóbr, zwiększeniem ich trwałości. Regulacyjny „klimatyzm” dostarcza łatwych środków dla uciszenia sumienia, jeśli u kogoś się ono w tych sprawach odzywa."
krzysztofbosak,"Dopóki agenda polityki „klimatycznej”
nie będzie uwzględnić takich zjawisk, a „niskoemisyjność” nie stanie się transparentnym rachunkiem uwzględniającym *cały* cykl produkcji, eksploatacji i recyklingu, to cały ten trend pozostaje podejrzany o to że jest tylko marketingową ściemą"
krzysztofbosak,"Coraz trudniejsza sytuacja na rynku drewna. Ze względu na wysyłkę okrągłego drewna do Chin nasze tartaki nie mają drewna do przeróbki np. na więźby dachowe.

Polacy zdążyli zauroczyć się globalizacją, zanim poznali jej koszty. A globalizacja to nie tylko tanie produkty z importu."
krzysztofbosak,"Jeśli ktoś sądził, że żydowskie roszczenia majątkowe spadły z agendy amerykańskiej w Polsce to był w błędzie. Amerykańska ambasada bardzo pilnuje by przez Sejm nie przeszła jakakolwiek ustawa zamykająca ten temat"
krzysztofbosak,Konfederacja ponad 10% 👍🏻
krzysztofbosak,Komentarz do problemów polityków z cyberbezpieczeństwem dla @CyberDefence24
krzysztofbosak,Już za moment rozmowa na żywo z redaktorem @KamilDziubka w telewizyjnym studiu @onetpl
krzysztofbosak,"W jednym z najważniejszych urzędów RP kierownictwo korzysta z CATEL tylko w rzadkich, szczególnych przypadkach. Normalnie z nieszyfrowanych maili służbowych na laptopach bez żadnych szczególnych zabezpieczeń.

Problem z bezpieczeństwem *roboczej* komunikacji jest systemowy."
krzysztofbosak,"Swoją drogą lewicowcy przedrostek „pato-” będą teraz pewnie dodawać do wszystkiego co ich drażni, niezależnie czy jest to zgodne z prawem czy nie, czy prawidłowo obsłuży potrzeby konsumentów czy nie. Kolejna kategoria ideologiczna."
krzysztofbosak,Niepopularna opinia: utrzymanie lasu na ponad 700 kilometrach polskiej linii brzegowej nie jest racjonalne. Ciekawy krajobraz to taki gdzie są zurbanizowane odcinki i dzikie odcinki. Drobna zabudowa i obiekty o dużej skali. Potrzebujemy więcej całorocznych hoteli nad Bałtykiem.
krzysztofbosak,"I to jest stanowisko katolickie, a nie opinia polityczna"
krzysztofbosak,"Oczywiście interpretowanie powyższych uwag jako usprawiedliwianie ministra @michaldworczyk także jest błędem. Brak właściwych procedur, narzędzi i nonszalancja zasługują na potępienie.

Chodzi jednak o to byśmy nie myśleli o cyberatakakch tylko w kategoriach „włamań do systemów”."
krzysztofbosak,"W mojej ocenie błąd @SchetynadlaPO i @PZgorzelskiP wynika między innymi z niezrozumienia poniższego komunikatu @MSiegieda. Jedyne co w nim stwierdza @wirtualnapolska to że zabezpieczenia serwerów nie były łamane, a nie że nie nastąpiło wyłudzenie haseł (cyberatak typu „phishing”)"
krzysztofbosak,"Dziś w @PolsatNewsPL posłowie @SchetynadlaPO i @PZgorzelskiP twierdzili, że nie było „włamania” i „cyberataku”. Wyszedł brak kompetencji: cyberataki to nie tylko przełamanie zabezpieczeń systemów, ale także wykorzystanie nonszalancji użytkowników, sprawienie że sami otworzą drzwi"
krzysztofbosak,"Redaktor Bogdan Rymanowski przedstawia gości programu 😉 

Za chwilę zaczynamy „Śniadanie” @PolsatNewsPL! https://t.co/VmH3Aqzf4H"
krzysztofbosak,Dziś przestałem śledzić profile @USAmbPoland i @USEmbassyWarsaw. Nie ma na nich właściwe żadnych interesujących treści o relacjach sojuszniczych Polska-USA czy polityce @StateDept. Za to infantylnej lewicowej indoktrynacji aż w nadmiarze. To zdecydowanie nie dla mnie.
krzysztofbosak,"„Wolność” bez odniesienia do uniwersalnej moralności to tylko swawola. Nie ma prawdziwej wolności bez rozpoznania dobra i zła. 

Wolność jest „produktem” przyzwoitej moralności społeczeństwa, swobód obywatelskich i prawidłowo działających instytucji.

Bardzo złożona konstrukcja!"
krzysztofbosak,Świetny mecz! Jesteśmy dumni i wierzymy w sukces ze Szwecją!
krzysztofbosak,Mówiłem właściwie dokładnie to samo co były szef wywiadu między innymi w ostatniej rozmowie z redaktorem @GrzegorzKepka w @Graffiti_PN
krzysztofbosak,"Płk Grzegorz Małecki, szef Agencji Wywiadu w latach 2015-16, obecnie w sektorze prywatnym: https://t.co/mfe4fqMnfe"
krzysztofbosak,"Tworzenie dla roboczych kontaktów polityków odseparowanych systemów, które nie są mobilne, bez bezpiecznych mobilnych urządzeń końcowych, systemów utrudniających komunikowanie z otoczeniem spoza klosza stworzonego przez ABW, to po prostu błędny kierunek działań"
krzysztofbosak,"Bezpieczeństwo i łatwość korzystania są zawsze w kolizji. Tworzenie systemów tak zabezpieczonych, że stają się niepraktyczne, prowadzi do obniżenia poziomu bezpieczeństwa (przez obchodzenie systemu), a nie jego podwyższenia. Wyłożył mi to jeden ze specjalistów jakieś 8 lat temu. https://t.co/KkVMQtzsZg"
krzysztofbosak,Bardzo ciekawy komentarz
krzysztofbosak,"Zawsze mnie bawi gdy słyszę, że przytaczamy „odosobnione przypadki”. Adam Gwiazda spod Paryża przepisał nam tu z prasy zachodniej w sumie kilka tysięcy takich „przypadków”. Kopiowały za nim gazety i portale. Skończyło się tak że jego konto @delestoile wraz z całą treścią spadło."
krzysztofbosak,"Okazuje się, że najtrudniej rozstać się ze złudzeniami. Wychowaliśmy się na marzeniach i opowieściach o Zachodzie. Teraz czas lokować swoje marzenia i nadzieje tu, w Polsce. Trzeba wspólnie urządzić tutaj najlepsze dla nas miejsce do życia. Innego lepszego nie ma i nie będzie."
krzysztofbosak,"Dlaczego premier komunikuje się z wieloma najbliższymi współpracownikami przez prywatne maile?

Dlatego, że część z nich... w ogóle nie pracuje dla rządu. Aby mieli lepsze wynagrodzenia rozrzucono ich po PFR, PKO i spółkach.

Arogancja i tworzenie państwa równoległego mszczą się."
krzysztofbosak,"Służby od stycznia wiedziały o wycieku danych. Powstał raport. Politycy z rządu, o ile się z nim zapoznali, nie zareagowali. Do dziś nie ma decyzji co z tym zrobić. Natworzono tyle instytucji, że nie wiadomo kto za co odpowiada.

Cały tekst:
https://t.co/ybclNvUGjO https://t.co/AWauB62GpD"
krzysztofbosak,"Dlaczego komisja śledcza? Ponieważ sprawa jest wagi państwowej. Ponieważ dotyczy osób nadzorujących wszystkie instytucje które mogłyby i powinny to skontrolować i wyjaśnić. Ponieważ nie jest jasne czy złamano prawo, ale bez wątpienia narażono bezpieczeństwo państwa."
krzysztofbosak,"Jeśli rząd sam z siebie nie ustali i nie ukarze winnych braku jakichkolwiek procedur bezpieczeństwa w prowadzeniu strategicznej komunikacji przez premiera i jego otoczenie to jest to materiał na wyjaśnienia przed całkiem jawną komisją śledczą, a nie niejawnym posiedzeniem Sejmu."
krzysztofbosak,"Poranny komentarz dla @RadioWNET do udanego cyber-ataku na polski rząd i braku profesjonalizmu jego polityków 
https://t.co/O7ioTgxSYI"
krzysztofbosak,"U nas każdy gest i słowo Bidena są analizowane ze śmiertelną powagą. W USA na prawicy dominuje zażenowanie nowym prezydentem. Jest postrzegany jako słaby, stary, nieogarniający, niekontrolujący emocji, zagrażający bezpieczeństwu narodowemu. Cytat: „Biden is more than our Yeltsin”"
krzysztofbosak,"Medialny plan dnia:

7:12 komentarz do cyberataków w @RadioWNET 

7:45 poranny wywiad @GrzegorzKepka w programie @Graffiti_PN na antenie @PolsatNewsPL 

12:00 panel polityków w ramach konferencji o energetyce atomowej prowadzony przez @JakubKajmowicz w portalu @Energetyka_24"
krzysztofbosak,🙃
krzysztofbosak,⬇️
krzysztofbosak,Dostała to na co zasłużyła
krzysztofbosak,"Nasze państwo obecnie nie tylko nie ma VPN dla posłów, ale nawet służbowego maila, którego adres nie byłby znany całemu światu"
krzysztofbosak,"Moim zdaniem grupa specjalistów służąca parlamentarzystom indywidualnymi konsultacjami to najefektywniejszy środek, który doraźnie można i należy podjąć. Parlamentarzyści powinni czuć nacisk opinii publicznej żeby z tego korzystali. Parlamentarzyści oraz ich rodziny i personel."
krzysztofbosak,"1. Sprawdzenie antypodsłuchowe *bezpośrednio* przed częścią niejawną to kolejność wynikająca z procedur. 

2. Nie drwiłbym z infolinii. Parlament to 560 osób o najróżniejszym stanie wiedzy. Przez ostatni rok Dział Informatyki @KancelariaSejmu uginał się od naszych pytań i próśb."
krzysztofbosak,"Nawet gdyby 100% cyberataków w Polsce było z jednego kierunku nie znaczy to, że możemy lekceważyć pozostałe. Wszystkie silne państwa sięgają po e-wywiad. Filary cyberbezpieczeństwa to realne, efektywne procedury+mocna kryptografia. To działa lub nie niezależnie od kierunku ataku."
krzysztofbosak,Krajową Chmurę Cyfrową też postanowili oddać Amerykanom. Jeszcze nie jest za późno by się z tego błędu wycofać
krzysztofbosak,"Dzisiejsze posiedzenie Sejmu wiele nie wniosło, ale w całej klasie politycznej, mimo agresywnych wzajemnych zaczepek, widać świadomość wyzwań cyberbezpieczeństwa. Teraz trzeba dać odpowiednim instytucjom właściwy priorytet, środki, narzędzia prawne i prawidłowo sformułowane cele."
krzysztofbosak,Niejawne posiedzenie Sejmu niestety nie zaskoczyło niczym pozytywnym. Rząd nawet nie starał się zrobić poważnego wrażenia. Dramatycznie słabe wystąpienia. Lanie wody. Pewnie to wyraz braku zaufania do składu izby poselskiej. Niestety przy okazji poszedł sygnał braku przywództwa.
krzysztofbosak,"Te wypowiedzi są poprzekręcane. Nie warto się nimi zajmować, tym bardziej że merytorycznie nic nie wnoszą do kwestii cyberbezpieczeństwa. Robienie takich przecieków jest antypaństwowe"
krzysztofbosak,"Niejawne stacjonarne posiedzenie ws. cyberbezpieczeństwa zwołane bez uprzedzenia z dnia na dzień na 9:00 rano. Ludzie odwołują spotkania, podróżują nocą. O 9:00 przesunięte na 12:00. O 12:00 przesunięte na 12:45. Niepoważne. Zwracałem na to uwagę już wczoraj na konwencie seniorów"
krzysztofbosak,"Polityka UE prowadzi do wzrostu cen energii, ciepła, domów, aut. Niedługo zwykłego człowieka - mimo postępu technicznego - na coraz mniej będzie stać"
krzysztofbosak,"Redaktor @anneapplebaum tłumaczy czym z perspektywy USA różni się Turcja i Polska.

Jeśli chcemy się liczyć to musimy nie tylko mieć duży potencjał współpracy, ale także dużą zdolność „wyrządzenia szkód”.

Żeby móc „wyrządzić szkody” trzeba mieć autonomię decyzyjną i manewrowość. https://t.co/D3IIvN1vMu"
krzysztofbosak,"Źródła @JBieleckiRz w podobnym tonie:
https://t.co/YRXHgNznG8"
krzysztofbosak,"Informacja ws. Turowa spadła z porządku obrad ze względu na to, że jutro są ważne negocjacje z Czechami. Wszystkie kluby zostały o tym poinformowane dziś na konwencie, a mimo to wszyscy poza nami biją pianę z mównicy że skandal i nic się nie dzieje. Brak zmysłu państwowego."
krzysztofbosak,"Po konwencie seniorów:
- jutro posiedzenie niejawne ws. cyberataków
- od jutra posiedzenia już wyłącznie w trybie stacjonarnym
- nad kandydatami na RPO będzie jedno głosowanie „z listy”, a nie dwa odrębne głosowania nad dwoma kandydatami"
krzysztofbosak,Wywiad z szefem serbskiego MSZ. Takich rozmów chciałbym więcej w polskich mediach!
krzysztofbosak,"Spotkanie prezydentów Dudy i Bidena, choć improwizowane w nerwowej atmosferze na marginesie szczytu NATO, jest dobrym znakiem, bo pokazuje że po stronie nowej administracji amerykańskiej pragmatyzm bierze górę nad urazą i że znają miarę w psuciu swego wizerunku w Polsce"
krzysztofbosak,"Idąc tropem tego błędnego myślenia powinniśmy zlikwidować ambasady (zbędny wydatek) i utrzymywać tylko jedno Centrum Koordynacji Politycznej u Kluczowego Partnera w danym czasie, a w pozostałych państwach przerzucić siły i środki wyłącznie na obsługę konsularną własnych obywateli"
krzysztofbosak,"Typowy błąd myślenia o polityce międzynarodowej, bardzo rozpowszechniony w Polsce, prowadzący do wiecznych niepowodzeń w szukaniu sobie patrona.

Polska jest państwem średnim. Państwa średnie, jeśli chcą prowadzić politykę, z natury rzeczy muszą prowadzić politykę wielowektorową."
krzysztofbosak,"*Chodzi oczywiście o pomijanie Polski w spotkaniach na najwyższym szczeblu, konsultowaniu ważnych decyzji, o czym w ostatnim wywiadzie mówił szef MSZ, a obecnie nawet w organizacji spotkania wyłącznie z państwami bałtyckimi, z pominięciem Polski"
krzysztofbosak,"Ostentacyjnie jednowektorowa polityka PiS była błędem. Mówiliśmy o tym przez lata, z polityków najwięcej @RobertWinnicki. Teraz obóz rządzący zderza się z konsekwencjami* skrócenia dystansu nieproporcjonalnie do naszej pozycji. Nigdy nie byliśmy amerykańskim brokerem w regionie."
krzysztofbosak,"Dzięki za zaproszenie i dobrego dnia!
 👍🏻🙂👍🏻"
krzysztofbosak,"Ważny fragment o tym, że zamawianie wszystkich zabawek z jedno kierunku może się skończyć tym, że nie będzie czym się bawić https://t.co/SQDEfuvej0"
krzysztofbosak,Dobry fragment o tym jak różnią się nasze wyobrażenia o naszej roli i widzenie nas w świecie zachodnim https://t.co/B7am2TGECK
krzysztofbosak,"Chyba najbardziej „antyamerykański” (czy to już właściwe słowo?) tekst @BartosiakJacek jaki dotychczas został napisany.

No i otwarta afirmacja #PolitykaWielowektorowa, którą być może PiS wreszcie skuma, po latach promowania przez - między innymi -  @RuchNarodowy"
krzysztofbosak,https://t.co/cy4xj9TiJB
krzysztofbosak,Za mną poranny komentarz w @7DzienTygodnia a teraz pozdrawiam ze studia @tvn24kawa i za chwilę zaczynamy rozmowę! https://t.co/xH8lR6IRV6
krzysztofbosak,"Gdyby ktoś sądził, że po piątce przeciw rolnikom cokolwiek się zmieniło"
krzysztofbosak,"A to dopiero początek „europeizacji” polskiego rynku nieruchomości. Umówiliśmy się traktatami unijnymi na rywalizację kapitałową z narodami, która są od nas od kilku do dwudziestokrotnie bardziej zasobne w kapitał per capita. 

Pozostaje gratulować tym narodom."
krzysztofbosak,"„Tydzień temu fundusz inwestycyjny Heimstaden Bostad kupił 2,5 tys. lokali (w tym 800 w Warszawie) od firmy Budimex Nieruchomości. Najważniejsza jest cena: szwedzka firma zapłaci deweloperowi ponad 1,4 mld zł.”

A ile było kpin gdy LPR ostrzegała przed wykupem nieruchomości!"
krzysztofbosak,"Było już o aborcji, zgromadzeniach, płciowej luce płacowej, transformacji i ubóstwie energetycznym, sprawie drukarza, prawie do posiadania broni, blokowaniu gospodarki, szczepieniach i dyskryminacji sanitarnej. Teraz o przemocy policyjnej"
krzysztofbosak,"Transmisja debaty z kandydatem na RPO także na naszym kanale youtube. Pytania które są zadawane przez prowadzącego zostały przygotowane na podstawie sugestii naszych posłów i internautów:

https://t.co/r4KjHEDixF"
krzysztofbosak,Od początku bardzo ciekawa rozmowa. Dobre prowadzenie @krz_luksza. Niełatwe pytania. Jest czego posłuchać!
krzysztofbosak,Tak to wygląda na miejscu: https://t.co/DJVTpSiKB1
krzysztofbosak,"Rozpoczęła się organizowana przez @KONFEDERACJA_ debata z kandydatami na RPO. Lidia Staroń nie dotarła, jest z nami prof. Marcin Wiącek. Prowadzi @krz_luksza. Posłowie przysłuchują się debacie na miejscu. Transmisja na żywo:
https://t.co/Y4w8OuitPx"
krzysztofbosak,"To co dzieje się na rynku nieruchomości, rynku materiałów budowlanych i usług budowlanych przyprawia o zawrót głowy. To będzie miało wielowymiarowe konsekwencje - poczynając od pogłębienia rozwarstwienia społecznego wśród Polaków po znaczące utrudnienie integracji imigrantów."
krzysztofbosak,Ja chcę takie bloki w Warszawie
krzysztofbosak,"Minister Rau poinformował, że z mediów dowiedział się o zmianie stanowiska USA ws. NS2. Chcąc podejść do sprawy pozytywnie, można to uznać nie za błąd (potwierdzenie własnej słabości jest błędem), ale za oswajanie opinii publicznej ze zmianą paradygmatu polityki zagranicznej RP."
krzysztofbosak,Pierwszy raz w studiu przy Ostrobramskiej od ponad pół roku 🙂
krzysztofbosak,"Za kilka minut, od 19:50, podyskutuję z @Joanna_Senyszyn i @N_Kaczmarczyk w programie #DebataDnia na antenie @PolsatNewsPL"
krzysztofbosak,Po energetyce UE będzie także podnosić koszty hodowli. Stać ją na to ponieważ jest klubem najbogatszych państw na świecie
krzysztofbosak,"Dziś odbyło się pierwsze od wielu miesięcy spotkanie na żywo warszawskiego Klubu Konfederacji, którego jestem liderem. Dziękuję wszystkim za przybycie i gospodarzom obiektu przy Szwedzkiej za gościnę. Wracamy do normalnego życia społecznego! @KonfederacjWWa"
krzysztofbosak,Ta ostatnia praktyka być może wymaga zmian prawnych.
krzysztofbosak,"Obecnie szkolenia, które prowadzi dla posłów ABW to czysta teoria, mająca się nijak do wyzwań przed którymi stoimy. Poza tym poza szkoleniami potrzebne jest jednocześnie stałe wsparcie techniczne i doradztwo oraz stałe szukanie luk w naszym bezpieczeństwie przez nasze służby."
krzysztofbosak,"Specjalistyczna dyskusja o tym, czy na poczcie @michaldworczyk były materiały objęte ustawą o ochronie informacji niejawnych jest wtórna wobec faktu, że państwu zagraża także dostęp do korespondencji nie objętej ustawą. Służby powinny zacząć wreszcie realnie chronić polityków!"
krzysztofbosak,Mało znany fakt: nikt tego nie kontroluje. Nie ma w naszym państw w ogóle takiej procedury. Ale za to PKW może zabrać 100% subwencji za postawiony na wiecu afisz z poprzedniej kampanii. Świat postawiony na głowie.
krzysztofbosak,"W poważnym państwie tematem manipulowania ekspozycją polityków na finiszu kampanii wyborczej zajęłyby się służby. W Polsce rząd mówi że to sprawa dla UOKiKiu, a UOKIK że nie ma podstaw i narzędzi"
krzysztofbosak,Pozdrowienia z Rzeszowa i podziękowania dla sztabu @GrzegorzBraun_ i lokalnych struktur @KONFEDERACJA_ za świetne wydarzenie! https://t.co/9dl7QDmj8I
krzysztofbosak,"Za nami udany wiec wyborczy @GrzegorzBraun_ w Rzeszowie! 

Ciekawe rozmowy z ludźmi na rzeszowskim rynku. Wśród nich różne historie - np. Norweg, który ostrzega by Polska nie szła drogą jego kraju i planuje za 7-8 lat być obywatelem RP, bo jego zdaniem „tu jest jeszcze normalnie” https://t.co/E5liQa4eRn"
krzysztofbosak,"Wraz z @WTumanowicz i @Nieznanski_M pozdrawiamy z trasy do Rzeszowa! Widzimy się wieczorem od 18:30 na rynku, gdzie o 19:00 zacznie się wiec wyborczy @GrzegorzBraun_! https://t.co/uIdH34NK43"
krzysztofbosak,"Wreszcie ktoś na lewicy zaczyna dostrzegać koszty polityki otwartych granic rządu bankowca @MorawieckiM dla zwykłych Polaków. A to dopiero początek. Naprawdę duże koszty (integracja, rozbudowa służb migracyjnych, wielojęzyczna administracja, obywatelstwa etc.) dopiero przed nami."
krzysztofbosak,"„w marcu 2020 r. w ramach tzw. specustawy covidowej wprowadzono w życie przepisy, które dodatkowo obniżyły poziom dopuszczalnych pozaodsetkowych kosztów kredytu konsumenckiego.”

Kto mógł przypuszczać, że tak się to skończy?"
krzysztofbosak,"Obecnie platforma twitter oczekuje, że Dobromir złoży publiczną samokrytykę poprzez samodzielne usunięcie wpisu ze swojego profilu. Dobromir nie zamierza składać pokłonu nowemu bożkowi, więc jego profil może zostać trwałe zablokowany i może już tu nie wrócić."
krzysztofbosak,"Mamy milczącą zgodę dziennikarzy, polityków, duchownych na to że można cenzurować posła za wyrażanie poglądu, który ma charakter oceny estetyczno-moralnej. 

Ciekawe jest też to że na głównych platformach (fb, tt, yt) nie ma żadnych stałych jasnych reguł.

To sprzyja autocenzurze"
krzysztofbosak,"Kilka lat temu pisałem, że cenzura przyjdzie do Polski, że się do niej przyzwyczaimy. Profil @SosnierzTv został zablokowany za wpis poprzedzający ten poniżej. Użył określenia „paskudny” na pewien typ aktywności. To już jego drugie zablokowane konto. Nie wywołuje to żadnej debaty."
krzysztofbosak,"Nie przestaje mnie fascynować fakt, że z jednej strony każdy dzień dostarcza nam dowodów całkowitej niestałości i nieprzewidywalności reguł tworzonych przez państwo (które z każdym rokiem coraz mniej może), a mimo to ludzie akceptują coraz głębszą współzależność od polityki rządu"
